slug	name	catalogue_status	death_year_before	death_year_after	result	checked_at	ndl_query_url	ndl_hit_count	web_queries	evidence_urls	note
tachibana-shoichi	橘 正一	active		1940	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%A9%98%E6%AD%A3%E4%B8%80&g=personalNames&num=100	1	"""橘正一"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/00083083	—
tachibana-yoshimitsu	橘 善光	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%A9%98%E5%96%84%E5%85%89&g=personalNames&num=100	1	"""橘善光"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tadao-mitui	Tadao Mitui	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tadao%20Mitui&g=personalNames&num=100	0	"""Tadao Mitui"" (obituary OR died OR ""passed away"")"		—
taira-ryuichi	平 隆一	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B9%B3%E9%9A%86%E4%B8%80&g=personalNames&num=100	1	"""平隆一"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takagi-kikue	高木 喜久恵	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%9C%A8%E5%96%9C%E4%B9%85%E6%81%B5&g=personalNames&num=100	0	"""高木喜久恵"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takahashi-akiko	高橋 晶子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%A9%8B%E6%99%B6%E5%AD%90&g=personalNames&num=100	4	"""高橋晶子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takahashi-motoi	高橋 基	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%A9%8B%E5%9F%BA&g=personalNames&num=100	11	"""高橋基"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takahashi-nori	高橋 規	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%A9%8B%E8%A6%8F&g=personalNames&num=100	4	"""高橋規"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takahashi-shin	高橋 慎	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%A9%8B%E6%85%8E&g=personalNames&num=100	12	"""高橋慎"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takahashi-yasui	高橋 靖以	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E6%A9%8B%E9%9D%96%E4%BB%A5&g=personalNames&num=100	1	"""高橋靖以"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takakura-shinichiro	高倉 新一郎	active	1990	1990	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E5%80%89%E6%96%B0%E4%B8%80%E9%83%8E&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11668777	—
takashi-irimoto	煎本 孝	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%85%8E%E6%9C%AC%E5%AD%9D&g=personalNames&num=100	1	"""煎本孝"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takashi-kinase	Takashi Kinase	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Takashi%20Kinase&g=personalNames&num=100	1	"""Takashi Kinase"" (obituary OR died OR ""passed away"")"		—
takashi-tomita	Takashi Tomita	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Takashi%20Tomita&g=personalNames&num=100	3	"""Takashi Tomita"" (obituary OR died OR ""passed away"")"		—
takashima-yoko	高島 葉子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AB%98%E5%B3%B6%E8%91%89%E5%AD%90&g=personalNames&num=100	1	"""高島葉子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
takayuki-okazaki	Takayuki Okazaki	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Takayuki%20Okazaki&g=personalNames&num=100	0	"""Takayuki Okazaki"" (obituary OR died OR ""passed away"")"		—
takegahara-yukio	竹ケ原 幸朗	active		2008	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%AB%B9%E3%82%B1%E5%8E%9F%E5%B9%B8%E6%9C%97&g=personalNames&num=100	1	"""竹ケ原幸朗"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/01193939	—
takeshi-kimura	Takeshi Kimura	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Takeshi%20Kimura&g=personalNames&num=100	26	"""Takeshi Kimura"" (obituary OR died OR ""passed away"")"		—
takiguchi-yumi	瀧口 夕美	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%80%A7%E5%8F%A3%E5%A4%95%E7%BE%8E&g=personalNames&num=100	1	"""瀧口夕美"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tamura-masashi	田村 雅史	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E6%9D%91%E9%9B%85%E5%8F%B2&g=personalNames&num=100	1	"""田村雅史"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tamura-masato	田村 将人	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E6%9D%91%E5%B0%86%E4%BA%BA&g=personalNames&num=100	0	"""田村将人"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tamura-suzuko	田村 すゞ子	active	2015	2015	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E6%9D%91%E3%81%99%E3%82%9E%E5%AD%90&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11576823	—
tanaka-satoko	田中 聖子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E4%B8%AD%E8%81%96%E5%AD%90&g=personalNames&num=100	1	"""田中聖子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tanaka-yoshito	田中 吉人	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E4%B8%AD%E5%90%89%E4%BA%BA&g=personalNames&num=100	1	"""田中吉人"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tangiku-itsuji	丹菊 逸治	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E4%B8%B9%E8%8F%8A%E9%80%B8%E6%B2%BB&g=personalNames&num=100	1	"""丹菊逸治"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tanigawa-kenichi	谷川 健一	active	2013	2013	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E8%B0%B7%E5%B7%9D%E5%81%A5%E4%B8%80&g=personalNames&num=100	4		https://www.wikidata.org/wiki/Q2392596	—
taniguchi-mamoru	谷口 守	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E8%B0%B7%E5%8F%A3%E5%AE%88&g=personalNames&num=100	5	"""谷口守"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tanimoto-akihisa	谷本 晃久	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E8%B0%B7%E6%9C%AC%E6%99%83%E4%B9%85&g=personalNames&num=100	1	"""谷本晃久"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tatsiana-tsagelnik	Tatsiana Tsagelnik	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tatsiana%20Tsagelnik&g=personalNames&num=100	0	"""Tatsiana Tsagelnik"" (obituary OR died OR ""passed away"")"		—
tatsuya-kawahara	河原 達也	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B2%B3%E5%8E%9F%E9%81%94%E4%B9%9F&g=personalNames&num=100	2	"""河原達也"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tatsuyoshi-masuda	Tatsuyoshi Masuda	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tatsuyoshi%20Masuda&g=personalNames&num=100	1	"""Tatsuyoshi Masuda"" (obituary OR died OR ""passed away"")"		—
tazawa-takashi	田澤 崇	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%94%B0%E6%BE%A4%E5%B4%87&g=personalNames&num=100	0	"""田澤崇"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
terada-yoshitaka	寺田 吉孝	active	2023	2023	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%AF%BA%E7%94%B0%E5%90%89%E5%AD%9D&g=personalNames&num=100	2		https://www.wikidata.org/wiki/Q107856859	—
terashima-ryoan	寺島 良安	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%AF%BA%E5%B3%B6%E8%89%AF%E5%AE%89&g=personalNames&num=100	1	"""寺島良安"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tessa-morris-suzuki	Tessa Morris-Suzuki	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tessa%20Morris-Suzuki&g=personalNames&num=100	1	"""Tessa Morris-Suzuki"" (obituary OR died OR ""passed away"")"		—
tezuka-yoritaka	手塚 順孝	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%89%8B%E5%A1%9A%E9%A0%86%E5%AD%9D&g=personalNames&num=100	0	"""手塚順孝"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
theresa-savage	Theresa Savage	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Theresa%20Savage&g=personalNames&num=100	0	"""Theresa Savage"" (obituary OR died OR ""passed away"")"		—
tjeerd-de-graaf	Tjeerd de Graaf	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tjeerd%20de%20Graaf&g=personalNames&num=100	0	"""Tjeerd de Graaf"" (obituary OR died OR ""passed away"")"		—
todome-seiji	留目 政治	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E7%95%99%E7%9B%AE%E6%94%BF%E6%B2%BB&g=personalNames&num=100	0	"""留目政治"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tokuda-sadakazu	徳田 貞一	active		1945	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%BE%B3%E7%94%B0%E8%B2%9E%E4%B8%80&g=personalNames&num=100	1	"""徳田貞一"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/00084654	—
tokutomi-kei	徳冨 圭	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%BE%B3%E5%86%A8%E5%9C%AD&g=personalNames&num=100	0	"""徳冨圭"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tomizo-taisho	Tomizo Taisho	active		1999	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tomizo%20Taisho&g=personalNames&num=100	2	"""Tomizo Taisho"" (obituary OR died OR ""passed away"")"	https://id.ndl.go.jp/auth/ndlna/00367668	—
toru-asai	浅井 亨	active	1986	2006	identity_corrected	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B5%85%E4%BA%95%E4%BA%A8&g=personalNames&num=100	1	"""浅井亨"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/84928/1/05_Ono.pdf	言語学者・医師の浅井亨（1930–2006）。政治家の浅井亨と区別。
tosabayashi-yoshio	土佐林 義雄	active	1957	1957	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%9C%9F%E4%BD%90%E6%9E%97%E7%BE%A9%E9%9B%84&g=personalNames&num=100	0		https://www.wikidata.org/wiki/Q62085287	—
toshikazu-hasegawa	Toshikazu Hasegawa	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Toshikazu%20Hasegawa&g=personalNames&num=100	1	"""Toshikazu Hasegawa"" (obituary OR died OR ""passed away"")"		—
toshima-taneranke	遠島 タネランケ	active		1970	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%81%A0%E5%B3%B6%E3%82%BF%E3%83%8D%E3%83%A9%E3%83%B3%E3%82%B1&g=personalNames&num=100	0	"""遠島タネランケ"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://ainu-center.hm.pref.hokkaido.lg.jp/kankou/kiyou/pdf/kiyou15-02.pdf	—
toyokawa-yoko	豊川 容子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E8%B1%8A%E5%B7%9D%E5%AE%B9%E5%AD%90&g=personalNames&num=100	0	"""豊川容子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
tresi-nonno	Tresi Nonno	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tresi%20Nonno&g=personalNames&num=100	0	"""Tresi Nonno"" (obituary OR died OR ""passed away"")"		—
tsuboi-shogoro	坪井 正五郎	active	1913	1913	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%9D%AA%E4%BA%95%E6%AD%A3%E4%BA%94%E9%83%8E&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11425705	—
tsuda-nobuko	Tsuda Nobuko	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tsuda%20Nobuko&g=personalNames&num=100	2	"""Tsuda Nobuko"" (obituary OR died OR ""passed away"")"		—
tsumagari-toshiro	津曲 敏郎	active	2020	2020	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B4%A5%E6%9B%B2%E6%95%8F%E9%83%8E&g=personalNames&num=100	1		https://hes.official.jp/index.php/264-2020-11-13-01-59-44	—
tsunehiko-hanihara	Tsunehiko Hanihara	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Tsunehiko%20Hanihara&g=personalNames&num=100	0	"""Tsunehiko Hanihara"" (obituary OR died OR ""passed away"")"		—
uchida-junko	内田 順子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%86%85%E7%94%B0%E9%A0%86%E5%AD%90&g=personalNames&num=100	4	"""内田順子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
uchida-minoru	内田 実	active	1945		identity_corrected	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%86%85%E7%94%B0%E5%AE%9F&g=personalNames&num=100	11	"""内田実"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/00552930	北海道農業地域論の地理学者（1927年生）。美術収集家の内田実と区別。没年未確認。
uchida-yuichi	内田 祐一	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%86%85%E7%94%B0%E7%A5%90%E4%B8%80&g=personalNames&num=100	0	"""内田祐一"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
ueda-toshi	上田 トシ	active	2005	2005	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E4%B8%8A%E7%94%B0%E3%83%88%E3%82%B7&g=personalNames&num=100	6		https://ainugo.nam.go.jp/siror/denshosha/index_sp.php?denshosha_id=D009	—
uehara-kumajiro	上原 熊次郎	active	1827	1827	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E4%B8%8A%E5%8E%9F%E7%86%8A%E6%AC%A1%E9%83%8E&g=personalNames&num=100	2		https://www.wikidata.org/wiki/Q22128555	—
uemura-yukio	上村 幸雄	active	2017	2017	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E4%B8%8A%E6%9D%91%E5%B9%B8%E9%9B%84&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11359292	—
ueno-sada	上野 サダ	active	2007	2007	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E4%B8%8A%E9%87%8E%E3%82%B5%E3%83%80&g=personalNames&num=100	1		https://akarenga-exhibitionguide.pref.hokkaido.lg.jp/archives/predecessors/77/	—
umehara-takeshi	梅原 猛	active	2019	2019	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%A2%85%E5%8E%9F%E7%8C%9B&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q3818175	—
uoi-kazuyoshi	魚井 一由	active	2008	2008	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E9%AD%9A%E4%BA%95%E4%B8%80%E7%94%B1&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11673933	—
utagawa-hiroshi	宇田川 洋	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%AE%87%E7%94%B0%E5%B7%9D%E6%B4%8B&g=personalNames&num=100	1	"""宇田川洋"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
v-m-alpatov	V. M. Alpatov	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=V.%20M.%20Alpatov&g=personalNames&num=100	2	"""V. M. Alpatov"" (obituary OR died OR ""passed away"")"		—
vaclav-blazek	Václav Blažek	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=V%C3%A1clav%20Bla%C5%BEek&g=personalNames&num=100	0	"""Václav Blažek"" (obituary OR died OR ""passed away"")"		—
vasilii-v-shchepkin	Vasilii V. Shchepkin	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Vasilii%20V.%20Shchepkin&g=personalNames&num=100	1	"""Vasilii V. Shchepkin"" (obituary OR died OR ""passed away"")"		—
vasily-golovnin	Vasily Golovnin	active	1831	1831	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Vasily%20Golovnin&g=personalNames&num=100	0		https://www.wikidata.org/wiki/Q135337	—
vattukumpu-tero	Vattukumpu Tero	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Vattukumpu%20Tero&g=personalNames&num=100	0	"""Vattukumpu Tero"" (obituary OR died OR ""passed away"")"		—
wada-bunjiro	和田 文治郎	active		1958	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%92%8C%E7%94%B0%E6%96%87%E6%B2%BB%E9%83%8E&g=personalNames&num=100	1	"""和田文治郎"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/001141718	—
waseda-daigaku-gogaku-kyoiku-kenkyujo	Waseda Daigaku. Gogaku Kyōiku Kenkyūjo	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Waseda%20Daigaku.%20Gogaku%20Ky%C5%8Diku%20Kenky%C5%ABjo&g=personalNames&num=100	0	"""Waseda Daigaku. Gogaku Kyōiku Kenkyūjo"" (obituary OR died OR ""passed away"")"		—
watanabe-kaori	渡邊香織	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B8%A1%E9%82%8A%E9%A6%99%E7%B9%94&g=personalNames&num=100	1	"""渡邊香織"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
watanabe-shigeru	渡辺 茂	active			death_unconfirmed_identity_review	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B8%A1%E8%BE%BA%E8%8C%82&g=personalNames&num=100	37	"""渡辺茂"" (訃報 OR 死去 OR 逝去 OR 生没年)"		NDL00091030の歴史学者（1913年生）。複数の同名故人の没年は不採用。
watanabe-takashi	渡辺 隆	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%B8%A1%E8%BE%BA%E9%9A%86&g=personalNames&num=100	55	"""渡辺隆"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
wawat-rahwati	Wawat Rahwati	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Wawat%20Rahwati&g=personalNames&num=100	0	"""Wawat Rahwati"" (obituary OR died OR ""passed away"")"		—
wikipedia-contributors	Wikipedia contributors	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Wikipedia%20contributors&g=personalNames&num=100	0	"""Wikipedia contributors"" (obituary OR died OR ""passed away"")"		—
wiktionary-contributors	Wiktionary contributors	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Wiktionary%20contributors&g=personalNames&num=100	0	"""Wiktionary contributors"" (obituary OR died OR ""passed away"")"		—
xanat-vargas-meza	Xanat Vargas Meza	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=Xanat%20Vargas%20Meza&g=personalNames&num=100	0	"""Xanat Vargas Meza"" (obituary OR died OR ""passed away"")"		—
yachita-mio	谷地田 未緒	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E8%B0%B7%E5%9C%B0%E7%94%B0%E6%9C%AA%E7%B7%92&g=personalNames&num=100	0	"""谷地田未緒"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yae-kiyotoshi	八重 清敏	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%85%AB%E9%87%8D%E6%B8%85%E6%95%8F&g=personalNames&num=100	0	"""八重清敏"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yae-masako	八重 昌子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%85%AB%E9%87%8D%E6%98%8C%E5%AD%90&g=personalNames&num=100	0	"""八重昌子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yahata-tomoe	八幡 巴	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%85%AB%E5%B9%A1%E5%B7%B4&g=personalNames&num=100	0	"""八幡巴"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yamabe-yasunosuke	山辺 安之助	active	1923	1923	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E8%BE%BA%E5%AE%89%E4%B9%8B%E5%8A%A9&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11470984	—
yamada-hayo	山田 ハヨ	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E7%94%B0%E3%83%8F%E3%83%A8&g=personalNames&num=100	0	"""山田ハヨ"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yamada-takako	山田 孝子	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E7%94%B0%E5%AD%9D%E5%AD%90&g=personalNames&num=100	3	"""山田孝子"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yamaguchi-shinju	山口 伸樹	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E5%8F%A3%E4%BC%B8%E6%A8%B9&g=personalNames&num=100	0	"""山口伸樹"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yamaji-hiroaki	山路 広明	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E8%B7%AF%E5%BA%83%E6%98%8E&g=personalNames&num=100	1	"""山路広明"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yamamoto-tasuke	山本 多助	active	1993	1993	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E6%9C%AC%E5%A4%9A%E5%8A%A9&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q11468973	—
yamamoto-yuko	山本 祐弘	active		1990	death_supported	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E6%9C%AC%E7%A5%90%E5%BC%98&g=personalNames&num=100	2	"""山本祐弘"" (訃報 OR 死去 OR 逝去 OR 生没年)"	https://id.ndl.go.jp/auth/ndlna/00093743	—
yamanaka-jota	山中 襄太	active	1996	1996	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E4%B8%AD%E8%A5%84%E5%A4%AA&g=personalNames&num=100	1		https://www.wikidata.org/wiki/Q30608761	—
yamasaki-koji	山崎 幸治	active			death_not_established	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E5%B1%B1%E5%B4%8E%E5%B9%B8%E6%B2%BB&g=personalNames&num=100	3	"""山崎幸治"" (訃報 OR 死去 OR 逝去 OR 生没年)"		—
yanagita-kunio	柳田 國男	active	1962	1962	existing_death_matches_wikidata	2026-09-05	https://id.ndl.go.jp/auth/ndlna/?qw=%E6%9F%B3%E7%94%B0%E5%9C%8B%E7%94%B7&g=personalNames&num=100	2		https://www.wikidata.org/wiki/Q971687	—
